reach_diff,height_diff,age_diff,slpm_diff,strike_acc_diff,sapm_diff,strike_def_diff,td_avg_diff,td_acc_diff,td_def_diff,sub_avg_diff,win_rate_diff,finish_rate_diff,recent_win_rate_diff,days_since_last_fight_diff,win_streak_diff,elo_diff,avg_opponent_elo_diff,style_pressure_diff,style_wrestling_diff,style_striker_diff,style_finisher_diff,grappling_defense_diff,momentum_score_diff,recent_finish_rate_diff,slpm_pctile_diff,td_avg_pctile_diff,ufc_fights_diff,ufc_wins_diff,is_title_fight,is_southpaw_a_vs_orthodox_b,is_orthodox_a_vs_southpaw_b,fighter_a_short_notice,fighter_b_short_notice,sentiment_diff,fighter_a_injury_flag,fighter_b_injury_flag,fight_id,fight_date,weight_class,winner,method,finish_round
0.0,-12.699999999999989,-11.69883641341547,2.4299999999999997,0.040000000000000036,2.0200000000000005,-0.08999999999999997,-2.58,-0.18,0.14,-0.3,-0.6818181818181818,-0.4,0.0,0.0,-1.0,-79.61999999999989,-23.606086956521494,-0.09379999999999994,-0.5077999999999999,0.5077,-0.0907,0.128,-0.3333,-0.3333,0.0,0.0,-22.0,-15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4976,2019-02-09,Lightweight,1,KO_TKO,1
0.0,-10.200000000000017,-1.7741273100616013,0.6700000000000008,-0.009999999999999953,-0.9199999999999999,-0.09999999999999998,0.19,0.0,0.07000000000000006,-0.2,0.0,0.0,0.0,0.0,1.0,21.029999999999973,37.54333333333307,0.10210000000000002,0.019600000000000006,-0.019299999999999984,0.0,0.06899999999999995,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4977,2019-02-09,Featherweight,1,Decision,3
0.0,-10.099999999999994,2.5598904859685163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.150000000000091,-18.569999999999936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4978,2019-02-09,Flyweight,1,Decision,3
-10.099999999999994,-5.100000000000023,-3.8685831622176607,0.1299999999999999,-0.02999999999999997,0.31000000000000005,-0.010000000000000009,-1.47,-0.33999999999999997,-0.38000000000000006,-0.8,-0.17142857142857143,0.0,0.0,-1071.0,-4.0,-36.149999999999864,-7.434166666666897,-0.09509999999999996,-0.2529,0.2522,0.08889999999999998,-0.18599999999999994,-1.3333,-0.6667,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4979,2019-02-09,Bantamweight,0,Submission,1
12.699999999999989,7.599999999999994,-10.937713894592743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.069999999999936,70.67000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4980,2019-02-09,Lightweight,1,KO_TKO,1
2.5,-2.6000000000000227,-5.13620807665982,2.83,0.07,1.0699999999999998,0.0,-2.9,-0.07,-0.08999999999999997,-0.30000000000000004,0.0,0.0,0.0,0.0,1.0,16.730000000000018,-12.400000000000091,-0.0388,-0.5907,0.5907,0.0,-0.03300000000000003,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4981,2019-02-09,Bantamweight,1,Decision,3
-15.200000000000017,-7.599999999999994,4.106776180698148,4.04,0.15999999999999998,0.16999999999999993,0.15999999999999998,4.37,-0.16999999999999998,0.14,0.10000000000000003,0.09615384615384615,-0.18181818181818177,0.0,434.0,1.0,61.799999999999955,3.1242063492061334,0.5231,0.20049999999999998,-0.19820000000000004,-0.16499999999999998,0.08799999999999997,0.6667,0.3334,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4982,2019-02-17,Heavyweight,0,KO_TKO,1
15.199999999999989,10.199999999999989,-2.830937713894592,0.4299999999999997,-0.04999999999999999,-0.1299999999999999,0.12,-0.02999999999999997,0.04999999999999999,-0.07000000000000006,0.49999999999999994,0.20000000000000007,-0.15873015873015872,0.0,-33.0,1.0,45.440000000000055,2.4718181818182074,0.033299999999999996,-0.013399999999999995,0.013599999999999945,-0.1376,-0.09899999999999998,0.0,-0.33330000000000004,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4983,2019-02-17,Lightweight,0,Decision,3
-7.599999999999994,-7.599999999999994,-0.18891170431211535,0.1200000000000001,-0.010000000000000009,0.1200000000000001,0.08999999999999997,1.4100000000000001,0.13,0.38,0.30000000000000004,0.375,0.0,0.0,34.0,1.0,57.809999999999945,13.016666666666652,0.08660000000000001,0.2062,-0.2057,-0.044399999999999995,0.236,0.6667,0.3333,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4984,2019-02-17,Women's Strawweight,1,Decision,3
-7.599999999999994,-2.5,-0.05749486652977254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.13000000000011,-9.851578947368353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4985,2019-02-17,Featherweight,1,Submission,1
-7.599999999999994,2.5999999999999943,2.56810403832991,0.5199999999999996,-0.030000000000000027,-0.71,-0.07,-0.77,-0.26,-0.09999999999999998,-0.39999999999999997,-0.1785714285714286,-0.25,0.0,-70.0,-3.0,-40.49000000000001,25.813055555555366,0.02400000000000002,-0.1331,0.133,-0.2,-0.030000000000000027,-1.0,-0.3334,0.0,0.0,-1.0,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4986,2019-02-17,Welterweight,0,KO_TKO,3
-2.5999999999999943,-2.5,1.648186173853528,-0.9300000000000002,0.04999999999999999,-2.0700000000000003,0.15000000000000002,-0.06000000000000005,0.10000000000000003,-0.20999999999999996,0.09999999999999998,0.20000000000000007,0.16666666666666669,0.0,168.0,0.0,55.59999999999991,25.75363636363636,0.037899999999999934,0.05880000000000002,-0.05909999999999993,0.07080000000000002,-0.15700000000000003,0.0,0.3333,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4987,2019-02-17,Featherweight,0,Decision,3
7.600000000000023,7.599999999999994,-0.08761122518822617,0.41999999999999993,0.12,-1.69,-0.010000000000000009,1.5700000000000003,0.02999999999999997,-0.48000000000000004,0.5,-0.13333333333333341,0.22857142857142854,0.0,-181.0,2.0,0.6800000000000637,-9.457922077921921,0.2067,0.17570000000000002,-0.17510000000000003,0.0617,-0.386,0.3333,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4988,2019-02-17,Bantamweight,1,Decision,3
5.099999999999994,0.0,0.2765229295003415,1.4699999999999998,-0.15999999999999998,2.4999999999999996,0.10000000000000003,-3.06,-0.54,0.73,-2.8000000000000003,-1.0,-1.0,0.0,0.0,-1.0,-16.63000000000011,3.1649999999999636,-0.2106,-0.5109,0.5102,-0.4,0.441,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4989,2019-02-17,Bantamweight,0,Submission,1
-5.100000000000023,5.099999999999994,1.5961670088980142,-0.5899999999999999,-0.10999999999999999,0.6799999999999997,-0.07999999999999996,-0.7,-0.30000000000000004,-0.030000000000000027,-0.6,0.4,0.5,0.0,0.0,-2.0,-16.049999999999955,17.841666666666697,-0.11529999999999996,-0.07229999999999998,0.07189999999999996,0.15,0.039000000000000035,-0.6667,0.3333,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4990,2019-02-17,Women's Flyweight,0,Decision,3
2.6000000000000227,2.6000000000000227,0.8706365503080065,0.8800000000000003,0.0,0.41000000000000014,0.050000000000000044,-1.42,0.24000000000000005,0.24000000000000005,-1.0,0.016666666666666607,-0.05769230769230771,0.0,36.0,3.0,-34.88999999999987,-22.35142857142864,-0.04699999999999993,-0.18619999999999998,0.18609999999999993,-0.0223,0.268,1.0,-0.3333,0.0,0.0,-14.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4991,2019-02-17,Lightweight,0,Decision,3
-7.600000000000023,0.0,1.1362080766598197,2.8300000000000005,0.16000000000000003,0.4700000000000002,-0.06999999999999995,-0.78,-0.10999999999999999,-0.19000000000000006,-0.3,-0.1428571428571429,-0.05555555555555558,0.0,-84.0,3.0,-38.960000000000036,-0.1733333333331757,0.11839999999999995,-0.18530000000000002,0.18590000000000007,-0.048100000000000004,-0.10299999999999998,0.6667,0.0,0.0,0.0,-10.0,-7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4992,2019-02-17,Bantamweight,1,KO_TKO,2
0.0,7.599999999999994,-0.8596851471594817,-2.33,-0.15999999999999998,-2.5799999999999996,0.16000000000000003,-0.3700000000000001,0.16000000000000003,-0.07000000000000006,0.09999999999999998,-1.0,-1.0,0.0,0.0,-2.0,-31.47999999999979,23.174999999999727,-0.04850000000000004,0.11150000000000004,-0.11240000000000006,-0.4,-0.05900000000000005,-2.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4993,2019-02-17,Women's Strawweight,1,Submission,1
-5.099999999999994,0.0,-0.8678986995208717,0.17000000000000037,-0.020000000000000018,-0.5700000000000003,0.010000000000000009,-0.09999999999999998,-0.14999999999999997,-0.039999999999999925,-0.30000000000000004,0.13194444444444442,0.4181818181818182,0.0,-42.0,-1.0,59.24000000000001,-5.573294117647038,0.0338,-0.025000000000000022,0.02499999999999991,0.3217,0.0020000000000000018,-0.33330000000000004,0.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4994,2019-02-23,Light Heavyweight,1,KO_TKO,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02857142857142858,0.16666666666666663,0.0,-98.0,1.0,1.6700000000000728,-9.182500000000118,-0.039600000000000024,-0.1518,-0.8455,0.20280000000000004,0.135,0.3334,0.0,0.0,0.0,-13.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4995,2019-02-23,Heavyweight,0,Submission,2
-5.0,-7.599999999999994,-9.514031485284054,1.4699999999999998,0.09000000000000002,-0.9699999999999998,0.039999999999999925,0.5700000000000001,0.18999999999999997,-0.30999999999999994,0.0,-0.46153846153846156,-0.6666666666666666,0.0,0.0,1.0,-26.980000000000018,-11.432857142857074,0.18070000000000003,0.05529999999999999,-0.05470000000000008,-0.2667,-0.21699999999999997,0.3333,0.0,0.0,0.0,-13.0,-6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4996,2019-02-23,Light Heavyweight,1,KO_TKO,1
-2.5999999999999943,-5.099999999999994,10.313483915126628,-0.8200000000000003,0.17000000000000004,-1.5600000000000005,0.10999999999999999,1.8699999999999999,0.2,-0.020000000000000018,-0.3,-0.23809523809523808,0.3333333333333333,0.0,146.0,-3.0,5.740000000000009,6.466250000000173,0.1355,0.3171,-0.3166,0.0667,0.016000000000000014,-0.6667,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4997,2019-02-23,Women's Flyweight,1,Decision,3
-2.5999999999999943,-10.199999999999989,8.37782340862423,-1.96,-0.14,-0.6600000000000001,0.020000000000000018,-0.99,-0.20999999999999996,-0.040000000000000036,-0.1,-0.3076923076923077,0.05555555555555558,0.0,28.0,-1.0,11.400000000000091,35.54714285714272,-0.15710000000000002,-0.06639999999999999,0.06520000000000004,0.03520000000000001,-0.018000000000000016,-0.6667000000000001,-0.5,0.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4998,2019-02-23,Bantamweight,0,Decision,3
2.5,7.599999999999994,0.5612594113620801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6700000000000728,-15.825000000000045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4999,2019-02-23,Light Heavyweight,1,Decision,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,17.86999999999989,40.210000000000264,-0.12290000000000001,-0.156,-0.8414,0.0,-0.11199999999999999,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000,2019-02-23,Welterweight,0,KO_TKO,1
2.6000000000000227,-7.599999999999994,4.3394934976043835,1.0700000000000003,0.14,1.23,0.10000000000000003,-2.03,-0.28,0.15999999999999998,-1.0,0.0,0.0,0.0,0.0,-1.0,-15.38000000000011,-11.849999999999909,-0.11200000000000004,-0.4084,0.4078,0.0,0.21199999999999997,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5001,2019-02-23,Featherweight,0,Submission,2
-2.5999999999999943,2.5,0.4544832306639286,-0.20000000000000018,0.02999999999999997,-0.38000000000000034,0.06000000000000005,1.9200000000000004,-0.009999999999999953,-0.10000000000000003,0.6000000000000001,1.0,1.0,0.0,0.0,3.0,47.76999999999998,0.029999999999972715,0.12090000000000001,0.2776,-0.27679999999999993,0.4,-0.13,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5002,2019-02-23,Women's Flyweight,1,Submission,2
2.5,5.0,1.7494866529774171,2.66,-0.09999999999999998,1.7799999999999994,0.0,-0.91,-0.54,0.12,-0.1,0.4166666666666667,-0.33333333333333337,0.0,-62.0,0.0,45.679999999999836,9.078999999999724,0.03370000000000001,-0.2136,0.21429999999999993,-0.3333,0.09399999999999997,0.3333,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5003,2019-02-23,Lightweight,0,KO_TKO,2
-17.80000000000001,-10.200000000000017,15.066392881587955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.53999999999996,11.72999999999979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5004,2019-02-23,Welterweight,0,Decision,3
2.5999999999999943,2.6000000000000227,1.793292265571523,2.72,0.04999999999999999,1.2999999999999998,-0.09999999999999998,-3.1300000000000003,-0.10999999999999999,-0.040000000000000036,0.5,-0.13333333333333341,0.5,0.0,484.0,-3.0,-53.73000000000002,-9.63558441558439,-0.07150000000000006,-0.5167,0.5166,0.2625,-0.07799999999999996,-0.33330000000000004,0.3333,0.0,0.0,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5005,2019-02-23,Lightweight,1,Decision,3
7.599999999999994,12.699999999999989,-2.0752908966461305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5006,2019-02-23,Lightweight,0,Decision,3
-20.400000000000006,0.0,-1.0212183436002746,-1.19,-0.08999999999999997,2.8,-0.2,-1.45,-0.23,-0.44999999999999996,0.09999999999999998,-0.2222222222222222,0.27083333333333337,0.0,-419.0,3.0,-140.98000000000002,-47.562526315789455,-0.3063,-0.18009999999999998,0.17889999999999995,0.262,-0.32500000000000007,0.6667,0.6667,0.0,0.0,-9.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5007,2019-03-02,Light Heavyweight,0,Decision,5
5.0,7.599999999999994,-5.092402464065707,1.8000000000000003,0.030000000000000027,-0.08999999999999986,0.010000000000000009,1.73,0.03999999999999998,0.020000000000000018,-0.30000000000000004,0.18181818181818177,-0.3055555555555556,0.0,-22.0,2.0,-9.059999999999945,-25.690000000000282,0.22829999999999995,0.09189999999999998,-0.09029999999999994,-0.154,0.04400000000000004,0.0,0.3333,0.0,0.0,-3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5008,2019-03-02,Welterweight,1,Decision,5
2.5999999999999943,0.0,2.329911019849419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.90000000000009,64.98210526315779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5009,2019-03-02,Welterweight,0,Submission,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.16666666666666666,0.0,0.0,-2.0,10.690000000000055,31.455555555555748,0.1749,0.1057,0.8925,0.0111,0.07399999999999995,-1.0,0.3333,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5010,2019-03-02,Women's Strawweight,0,Decision,3
0.0,-5.099999999999994,4.829568788501028,2.59,0.009999999999999953,2.63,-0.029999999999999916,-0.37,-0.06,0.009999999999999898,0.5,-0.15714285714285714,-0.09523809523809523,0.0,-155.0,2.0,17.170000000000073,-34.26045454545442,0.019000000000000017,-0.1511,0.1521,-0.11979999999999999,-0.04300000000000004,0.3333,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5011,2019-03-02,Bantamweight,1,KO_TKO,1
5.099999999999994,10.099999999999994,-4.76659822039699,1.7399999999999998,0.07999999999999996,-0.14000000000000012,0.06000000000000005,4.109999999999999,0.18000000000000005,0.15000000000000002,0.4,0.4642857142857143,0.1333333333333333,0.0,92.0,0.0,13.819999999999936,-42.23129310344848,0.36960000000000004,0.2558,-0.2545,0.007100000000000023,0.06500000000000006,0.0,0.0,0.0,0.0,-25.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5012,2019-03-02,Featherweight,1,Decision,3
0.0,-15.199999999999989,7.148528405201915,-2.05,-0.14,0.79,-0.10999999999999993,-4.15,-0.39,-0.19000000000000006,0.0,-0.3333333333333333,0.0,0.0,2416.0,3.0,-42.75999999999999,-15.664999999999964,-0.42510000000000003,-0.5175,0.5132000000000001,0.14999999999999997,-0.133,0.6667,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5013,2019-03-02,Light Heavyweight,1,KO_TKO,1
7.599999999999994,0.0,0.18617385352498417,-0.8700000000000001,-0.11000000000000004,-0.73,0.010000000000000009,-1.63,-0.15,-0.06000000000000005,0.3,-0.125,0.42857142857142855,0.0,-21.0,3.0,66.62999999999988,-39.39638888888885,-0.11930000000000007,-0.19879999999999998,0.19790000000000008,0.1102,-0.07199999999999995,0.0,0.3333,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5014,2019-03-02,Bantamweight,0,Decision,3
5.099999999999994,10.199999999999989,-10.05886379192334,0.81,0.12,1.6999999999999997,-0.07000000000000006,-0.3600000000000001,0.08000000000000002,-0.09000000000000002,0.8,0.15740740740740744,0.6875,0.0,119.0,1.0,-6.5499999999999545,-34.96942857142881,-0.05259999999999998,-0.11190000000000003,0.11209999999999998,0.34140000000000004,-0.14300000000000002,0.6667,0.6667,0.0,0.0,-23.0,-13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5015,2019-03-02,Welterweight,0,KO_TKO,2
-5.099999999999994,-10.199999999999989,14.110882956878854,-0.36999999999999966,0.07000000000000006,-0.9700000000000002,0.06000000000000005,0.8799999999999999,0.13,-0.26,1.1,1.0,1.0,0.0,0.0,1.0,-18.0,-0.125,0.07670000000000005,0.12259999999999999,-0.12239999999999995,0.4,-0.292,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5016,2019-03-02,Middleweight,0,KO_TKO,1
10.200000000000017,12.700000000000017,-2.9349760438056123,-0.52,-0.03999999999999998,-0.7600000000000002,-0.06,-2.4699999999999998,-0.17000000000000004,0.29,0.2,-0.5,0.0,0.0,0.0,-1.0,34.27999999999997,-0.4600000000000364,-0.14489999999999997,-0.16970000000000002,0.16900000000000004,0.0,0.18299999999999994,-0.2,0.0,0.0,0.0,-2.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5017,2019-03-02,Women's Bantamweight,1,KO_TKO,1
12.699999999999989,10.199999999999989,0.032854209445584814,-2.25,-0.03999999999999998,-2.8899999999999997,0.010000000000000009,0.49,-0.6699999999999999,-0.29000000000000004,1.4,1.0,1.0,0.0,0.0,1.0,19.189999999999827,8.720000000000027,0.023899999999999977,0.1649,-0.16579999999999995,0.4,-0.34299999999999997,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5018,2019-03-02,Women's Strawweight,0,Decision,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03529411764705892,0.21794871794871795,0.0,-336.0,2.0,-16.220000000000027,-19.06083333333322,0.0685,0.1821,0.8146,0.1895,0.014000000000000012,0.6667000000000001,0.6667,0.0,0.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5019,2019-03-09,Heavyweight,0,KO_TKO,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16666666666666663,-0.09999999999999998,0.0,57.0,3.0,28.139999999999873,-32.690476190476375,-0.1356,-0.1,-0.8977,-0.05399999999999999,-0.04899999999999993,0.0,-0.16670000000000001,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5020,2019-03-09,Welterweight,1,Submission,1
-2.5,5.099999999999994,5.607118412046546,-0.08999999999999986,0.06,-1.9600000000000004,0.12,0.15999999999999992,0.12,0.14,-0.39999999999999997,-0.13725490196078427,-0.4444444444444444,0.0,-91.0,-4.0,10.849999999999909,-4.0592857142858065,0.10160000000000002,0.02410000000000001,-0.02399999999999991,-0.3272,0.138,-1.3334,-0.6667,0.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5021,2019-03-09,Welterweight,0,KO_TKO,1
12.699999999999989,12.699999999999989,4.9774127310061616,0.45999999999999996,0.019999999999999962,0.4299999999999997,-0.06000000000000005,-0.009999999999999898,-0.06,0.08999999999999997,0.30000000000000004,0.6666666666666666,0.8333333333333334,0.0,0.0,4.0,64.23000000000002,-67.50700000000006,0.008499999999999952,-0.020199999999999996,0.020399999999999974,0.3611,0.03300000000000003,1.0,1.0,0.0,0.0,9.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5022,2019-03-09,Heavyweight,0,Decision,3
5.099999999999994,5.100000000000023,-0.5448323066392895,-0.7000000000000006,0.08000000000000002,-1.71,0.039999999999999925,1.5,0.22,0.24,0.7000000000000001,0.1923076923076923,-0.15555555555555556,0.0,-35.0,-3.0,65.80999999999995,53.10863636363615,0.12879999999999997,0.238,-0.2376999999999999,-0.1031,0.09800000000000009,-1.0,-0.3333,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5023,2019-03-09,Lightweight,1,Submission,2
2.5999999999999943,0.0,6.702258726899384,-0.040000000000000036,0.15999999999999998,0.06000000000000005,0.019999999999999907,-1.1300000000000001,-0.10999999999999999,-0.06000000000000005,0.6000000000000001,-0.07954545454545459,0.18333333333333335,0.0,-49.0,-1.0,14.829999999999927,27.180869565217336,-0.07350000000000001,-0.13370000000000004,0.13319999999999999,0.10819999999999999,-0.10199999999999998,-0.3334,0.6667,0.0,0.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5024,2019-03-09,Middleweight,0,Decision,3
-2.5,0.0,7.386721423682406,-0.26000000000000023,0.04999999999999999,1.1400000000000001,0.010000000000000009,0.49,0.10999999999999999,0.06999999999999995,-0.6,0.20000000000000007,-0.125,0.0,-28.0,-1.0,41.24000000000001,-1.2772727272727025,-0.044999999999999984,0.12179999999999999,-0.12150000000000005,-0.05109999999999999,0.10899999999999999,-0.3334,-0.3333,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5025,2019-03-09,Welterweight,0,Decision,3
0.0,0.0,12.394250513347025,-1.21,-0.15999999999999998,0.3999999999999999,0.06999999999999995,-0.16000000000000003,0.16000000000000003,-0.010000000000000009,0.7000000000000001,0.625,0.8,0.0,0.0,3.0,16.069999999999936,-26.620555555555484,-0.11030000000000001,0.011899999999999994,-0.012599999999999945,0.32,-0.07700000000000007,1.6667,0.6667,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5026,2019-03-09,Women's Bantamweight,0,Decision,3
5.099999999999994,7.599999999999994,4.558521560574949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.720000000000027,-5.803333333333285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5027,2019-03-09,Featherweight,0,Decision,3
-7.599999999999994,-12.699999999999989,-1.867214236824097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.59999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5028,2019-03-09,Heavyweight,0,Decision,3
5.100000000000023,-2.6000000000000227,1.4976043805612562,-0.5999999999999996,-0.06999999999999995,0.0,0.020000000000000018,-1.0899999999999999,0.10000000000000003,0.10999999999999999,-0.6000000000000001,-0.16666666666666669,-0.6,0.0,-91.0,5.0,-12.460000000000036,-2.5620454545455686,-0.1054,-0.13709999999999997,0.13660000000000005,-0.192,0.137,1.0,0.0,0.0,0.0,-7.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5029,2019-03-09,Bantamweight,1,Submission,1
0.0,0.0,-3.649555099247088,2.2700000000000005,0.030000000000000027,2.15,-0.029999999999999916,-0.6499999999999999,-0.04999999999999999,-0.09999999999999998,-0.10000000000000003,0.16666666666666663,-0.08333333333333331,0.0,27.0,0.0,19.11999999999989,-29.345714285714166,0.00489999999999996,-0.2075,0.20839999999999992,-0.041699999999999994,-0.06000000000000005,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5030,2019-03-09,Welterweight,1,KO_TKO,1
-5.099999999999994,0.0,-1.9192334017796036,1.0899999999999999,-0.010000000000000009,-0.4900000000000002,0.16999999999999998,-0.32999999999999996,0.010000000000000009,0.25999999999999995,0.09999999999999998,0.42857142857142855,0.6666666666666666,0.0,0.0,-1.0,-14.579999999999927,-47.56499999999983,0.07740000000000002,-0.12189999999999998,0.12229999999999996,0.2667,0.17200000000000004,-0.3333,0.3333,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5031,2019-03-09,Lightweight,1,Decision,3
